wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Michael_Douglas,Superior Court Judge Steven R. Hardin,Q119798,Q429408
/wiki/Hal_Holbrook,Judge Benjamin Caulfield,Q314801,Q429408
/wiki/Yaphet_Kotto,Det. Harry Lowes,Q266270,Q429408
/wiki/Sharon_Gless,Emily Hardin,Q203417,Q429408
/wiki/James_Sikking,Dr. Harold Lewin,Q1681105,Q429408
/wiki/Joe_Regalbuto,Arthur Cooms,Q941921,Q429408
/wiki/Don_Calfa,Lawrence Monk,Q1830242,Q429408
/wiki/David_Faustino,Tony Hardin,Q365474,Q429408
/wiki/Larry_Hankin,Det. Kenneth Wiggan,Q2652939,Q429408
/wiki/Dick_Anthony_Williams,Det. Paul Mackey,Q3706936,Q429408
/wiki/DeWayne_Jessie,Stanley Flowers,Q1179680,Q429408
/wiki/David_Proval,Officer Nelson,Q1176208,Q429408
/wiki/Michael_Ensign,Judge Kirkland,Q1254992,Q429408
/wiki/Diana_Douglas,Adrian Caulfield,Q436789,Q429408
/wiki/Frances_Bergen,Mrs. Cummins,Q535012,Q429408
/wiki/Robert_Costanzo,Sgt. Spota,Q1889355,Q429408
