wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Danny_DeVito,Frank Menure,Q26806,Q955897
/wiki/Kathy_Bates,Agnes Menure,Q544465,Q955897
/wiki/Ron_Livingston,Richard Clayton/Menure,Q528126,Q955897
/wiki/Neve_Campbell,Ellen Minnola,Q193482,Q955897
/wiki/Beverly_D%27Angelo,Angela Minnola,Q234551,Q955897
/wiki/Bob_Odenkirk,Mitch Clayton,Q888178,Q955897
/wiki/Edward_Herrmann,Doug Clayton,Q536437,Q955897
/wiki/Christine_Baranski,Arleen Clayton,Q229134,Q955897
/wiki/Martin_Mull,Jeffry Morton,Q575795,Q955897
/wiki/Michael_McKean,Ken Hyman,Q1384181,Q955897
/wiki/M._C._Gainey,Spicer,Q722038,Q955897
/wiki/Star_Jones,Holly Davis,Q3968304,Q955897
/wiki/Tracey_Walter,Toupee Salesman,Q1366460,Q955897
