wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Anil_Kapoor,Raja Sharma / Raj Kumar Sharma,Q313956,Q492170
/wiki/Govinda_(actor),"Sameer ""Bunnu"" Rastogi",Q1992008,Q492170
/wiki/Juhi_Chawla,Dr. Neha Kapoor,Q158745,Q492170
/wiki/Salman_Khan,Prem Sandhu (special appearance),Q9543,Q492170
/wiki/Johnny_Lever,Gafoor Ali,Q983571,Q492170
/wiki/Anupam_Kher,"Brijbhan ""Birju"" Rastogi",Q560163,Q492170
/wiki/Reema_Lagoo,Subhadra Rastogi,Q2341578,Q492170
/wiki/Saeed_Jaffrey,Nandkishore Kapoor,Q979990,Q492170
"/wiki/Upasna_Singh"" class=""mw-redirect",Archana Kapoor,,Q492170
/wiki/Himani_Shivpuri,Latika Sharma,Q3785692,Q492170
/wiki/Avtar_Gill,Inspector Dharmesh Mhatre,Q14754856,Q492170
/wiki/Shiva_Rindani,Goon in Pub,Q7499250,Q492170
/wiki/Guddi_Maruti,Suzie,Q12423834,Q492170
/wiki/Pratibha_Sinha,Tina,Q7238684,Q492170
/wiki/Satish_Kaushik,Pappu Pager,Q3121114,Q492170
/wiki/Shakti_Kapoor,Somendar Kapoor,Q312789,Q492170
/wiki/Kader_Khan,Marriage Registrar,Q3191765,Q492170
