wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/David_Kross,Krabat,Q58065,Q122652
/wiki/Daniel_Br%C3%BChl,Tonda,Q58592,Q122652
/wiki/Christian_Redl,The Master,Q103197,Q122652
/wiki/Robert_Stadlober,Lyschko,Q679794,Q122652
/wiki/Paula_Kalenberg,Kantorka,Q106496,Q122652
/wiki/Hanno_Koffler,Juro,Q90795,Q122652
/wiki/Anna_Thalbach,Worschula,Q90067,Q122652
/wiki/Charly_H%C3%BCbner,Michal,Q1067500,Q122652
/wiki/Tom_Wlaschiha,Hanzo,Q22675,Q122652
/wiki/Daniel_Steiner,Petar,Q88236,Q122652
/wiki/Otto_Sander,the narrator (voice only),Q68468,Q122652
