wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Al_Pacino,Dr. Jack Gramm,Q41163,Q274400
/wiki/Alicia_Witt,Kim Cummings,Q236247,Q274400
/wiki/Leelee_Sobieski,Lauren Douglas / Lydia Doherty,Q229228,Q274400
/wiki/Amy_Brenneman,Shelly Barnes,Q232520,Q274400
/wiki/William_Forsythe_(actor),FBI Special Agent Frank Parks,Q350255,Q274400
/wiki/Deborah_Kara_Unger,Carol Johnson,Q233801,Q274400
"/wiki/Benjamin_McKenzie"" class=""mw-redirect",Mike Stempt,,Q274400
/wiki/Neal_McDonough,Jon Forster,Q445125,Q274400
/wiki/Leah_Cairns,Sara Pollard,Q461623,Q274400
/wiki/Stephen_Moyer,Guy LaForge,Q316622,Q274400
/wiki/Brendan_Fletcher,Johnny D'Franco,Q908689,Q274400
/wiki/Michael_Eklund,J.T. Rycker,Q514092,Q274400
/wiki/Trilby_Glover,Defense Attorney Bennett,Q7841985,Q274400
/wiki/Vicky_Huang,Joanie Cates,Q7925520,Q274400
/wiki/Michal_Yannai,Leeza Pearson,Q6835849,Q274400
/wiki/Paul_Campbell_(Canadian_actor),Albert Jackson,Q1320174,Q274400
