wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Til_Schweiger,Henry,Q57391,Q442941
"/wiki/Emma_Tiger_Schweiger"" class=""mw-redirect",Magdalena,,Q442941
/wiki/Jasmin_Gerat,Katharina,Q95248,Q442941
/wiki/Samuel_Finzi,Tristan,Q106781,Q442941
/wiki/Numan_Acar,the worker,Q1151023,Q442941
/wiki/Meret_Becker,Charlotte,Q65511,Q442941
/wiki/Mimi_Fiedler,Maria,Q1938000,Q442941
/wiki/Mi%C5%A1el_Mati%C4%8Devi%C4%87,Rob Kaufmann,Q96724,Q442941
/wiki/S%C3%B6nke_M%C3%B6hring,the policeman,Q91050,Q442941
/wiki/Luna_Schweiger,the daughter in the supermarket,Q92071,Q442941
/wiki/Katharina_Thalbach,the patient,Q69640,Q442941
/wiki/Sanny_van_Heteren,Christiane,Q15643949,Q442941
/wiki/Ulrich_Wickert,the newscaster,Q71490,Q442941
/wiki/Birthe_Wolter,the receptionist,Q86996,Q442941
