wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Roy_Scheider,Harry Hannan,Q216569,Q833638
/wiki/Janet_Margolin,Ellie Fabian,Q435669,Q833638
/wiki/John_Glover_(actor),Richard Peabody,Q281621,Q833638
/wiki/Sam_Levene,Sam Urdell,Q554044,Q833638
/wiki/Charles_Napier_(actor),Dave Quittle,Q431356,Q833638
/wiki/Christopher_Walken,Eckart,Q185051,Q833638
/wiki/Jacqueline_Brookes,Dr. Coopersmith,Q1260025,Q833638
/wiki/David_Margulies,Rabbi Drexel,Q353155,Q833638
/wiki/Marcia_Rodd,Adrian,Q2914665,Q833638
/wiki/Gary_Goetzman,Tour Guide,Q3098559,Q833638
/wiki/Mandy_Patinkin,the First Commuter,Q267097,Q833638
/wiki/Max_Wright,the Second Commuter,Q550653,Q833638
/wiki/Sandy_McLeod,Dorothy Hannan,Q22115052,Q833638
