wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Colin_Farrell,"Stuart ""Stu"" Shepard",Q172035,http://www.wikidata.org/entity/Q465910
/wiki/Kiefer_Sutherland,The Caller,Q103946,http://www.wikidata.org/entity/Q465910
/wiki/Forest_Whitaker,Captain Ed Ramey,Q182763,http://www.wikidata.org/entity/Q465910
/wiki/Katie_Holmes,Pamela McFadden,Q174346,http://www.wikidata.org/entity/Q465910
/wiki/Radha_Mitchell,Kelly Shepard,Q230516,http://www.wikidata.org/entity/Q465910
/wiki/Paula_Jai_Parker,Felicia,Q299826,http://www.wikidata.org/entity/Q465910
/wiki/Tia_Texada,Asia,Q270186,http://www.wikidata.org/entity/Q465910
/wiki/John_Enos_III,Leon,Q2298419,http://www.wikidata.org/entity/Q465910
/wiki/Richard_T._Jones,Sergeant Jonah Cole,Q374181,http://www.wikidata.org/entity/Q465910
/wiki/Keith_Nobbs,Adam,Q3194756,http://www.wikidata.org/entity/Q465910
/wiki/Josh_Pais,Mario,Q2050378,http://www.wikidata.org/entity/Q465910
/wiki/Ben_Foster_(actor),"""Big Q"" (uncredited)",Q311804,http://www.wikidata.org/entity/Q465910
/wiki/Jared_Leto,Bobby (in a deleted scene),Q484523,http://www.wikidata.org/entity/Q465910
