wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Ellen_Burstyn,Alice Hyatt (née Graham),Q211144,Q916431
/wiki/Alfred_Lutter,Tommy Hyatt,Q633641,Q916431
/wiki/Kris_Kristofferson,David,Q208681,Q916431
/wiki/Billy_%22Green%22_Bush,Donald Hyatt,Q863108,Q916431
/wiki/Diane_Ladd,Florence Jean Castleberry,Q234080,Q916431
/wiki/Valerie_Curtin,Vera,Q574756,Q916431
/wiki/Lelia_Goldoni,Bea,Q3421647,Q916431
/wiki/Lane_Bradbury,Rita,Q23656614,Q916431
/wiki/Vic_Tayback,Mel Sharples,Q1424403,Q916431
/wiki/Jodie_Foster,Audrey,Q41351,Q916431
/wiki/Harvey_Keitel,Ben,Q191132,Q916431
/wiki/Harry_Northup,Joe &amp,Q3783517,Q916431
