wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Frank_Zappa,himself,Q127330,Q211693
/wiki/The_Mothers_of_Invention,themselves,Q530362,Q211693
/wiki/Theodore_Bikel,Rance Muhammitz,Q215721,Q211693
/wiki/Ringo_Starr,Larry the Dwarf,Q2632,Q211693
/wiki/Keith_Moon,the hot nun,Q211696,Q211693
/wiki/Howard_Kaylan,himself,Q1631844,Q211693
/wiki/Mark_Volman,himself,Q329036,Q211693
/wiki/Ian_Underwood,himself,Q979331,Q211693
/wiki/Ruth_Underwood,herself,Q526997,Q211693
/wiki/Don_Preston,himself,Q716238,Q211693
/wiki/Jimmy_Carl_Black,Lonesome Cowboy Burt,Q598894,Q211693
"/wiki/Euclid_James_Sherwood"" class=""mw-redirect",himself (uncredited),,Q211693
/wiki/Aynsley_Dunbar,himself,Q516251,Q211693
/wiki/George_Duke,himself,Q536322,Q211693
/wiki/Jim_Pons,himself (uncredited),Q3178920,Q211693
/wiki/Pamela_Des_Barres,the interviewer,Q24155,Q211693
"/wiki/Lucy_Offerall"" class=""mw-redirect",Groupie #2,,Q211693
/wiki/Royal_Philharmonic_Orchestra,the bewildered orchestra,Q856125,Q211693
