wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Fredric_March,Jonathan Wooley,Q181819,Q608370
/wiki/Veronica_Lake,Jennifer,Q84232,Q608370
/wiki/Cecil_Kellaway,Daniel,Q891104,Q608370
/wiki/Susan_Hayward,Estelle Masterson,Q248837,Q608370
/wiki/Robert_Benchley,Dr. Dudley White,Q1790472,Q608370
/wiki/Elizabeth_Patterson_(actress),Margaret,Q439601,Q608370
/wiki/Eily_Malyon,Tabitha Wooley,Q3049429,Q608370
/wiki/Robert_Warwick,J.B. Masterson,Q555672,Q608370
/wiki/Mary_Field,Nancy Wooley,Q3296176,Q608370
/wiki/Nora_Cecil,Harriet Wooley,Q1603313,Q608370
/wiki/Ann_Carter,Jennifer Wooley,Q4766311,Q608370
/wiki/Aldrich_Bowker,Justice of the Peace,Q56248083,Q608370
/wiki/Wade_Boteler,Policeman (uncredited),Q3564975,Q608370
/wiki/Robert_Homans,Fire Chief (uncredited),Q7345596,Q608370
