wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Sid_James,Sir Sidney Ruff-Diamond,Q1086861,Q448090
/wiki/Kenneth_Williams,The Khasi of Kalabar,Q1093792,Q448090
"/wiki/Charles_Hawtrey_(actor,_born_1914)",Private James Widdle,Q325141,Q448090
/wiki/Roy_Castle,Captain Keene,Q5684618,Q448090
/wiki/Joan_Sims,Lady Joan Ruff-Diamond,Q449036,Q448090
/wiki/Bernard_Bresslaw,Bungdit Din,Q327747,Q448090
/wiki/Peter_Butterworth,Brother Belcher,Q925902,Q448090
/wiki/Terry_Scott,Sergeant Major MacNutt,Q1380295,Q448090
/wiki/Angela_Douglas,Princess Jelhi,Q532522,Q448090
/wiki/Cardew_Robinson,The Fakir,Q5038297,Q448090
/wiki/Peter_Gilmore,Private Ginger Hale,Q238704,Q448090
/wiki/Julian_Holloway,Major Shorthouse,Q6307262,Q448090
/wiki/Leon_Thau,Stinghi,Q6524917,Q448090
/wiki/Michael_Mellinger,Chindi,Q1668772,Q448090
/wiki/Wanda_Ventham,The Khasi's First Wife,Q519165,Q448090
/wiki/Alexandra_Dane,Busti,Q4720615,Q448090
