wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Ron_Ely,Allaluja,Q1351447,Q165162
"/wiki/Alberto_dell%27Acqua"" class=""mw-redirect",Sartana,,Q165162
/wiki/Uschi_Glas,Mrs. Gibbons,Q69669,Q165162
"/wiki/Angelika_Ott"" class=""mw-redirect",Therese,,Q165162
/wiki/Dan_van_Husen,Olsen,Q97616,Q165162
/wiki/Ezio_Marano,Le Loup (as Alan Abbott),Q1386044,Q165162
/wiki/Dante_Maggio,The General,Q778794,Q165162
/wiki/Stelio_Candelli,Falco,Q1263705,Q165162
/wiki/Enzo_Andronico,Father O'Connor,Q1346056,Q165162
/wiki/Lars_Bloch,the Danish,Q869022,Q165162
/wiki/Carla_Mancini,Julia,Q1041544,Q165162
/wiki/Furio_Meniconi,a citizen of Mossville,Q3754799,Q165162
