wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Robin_Williams,Reverend Frank Littleton,Q83338,Q368674
/wiki/Mandy_Moore,Sadie Jones/Sadie Murphy,Q187832,Q368674
/wiki/John_Krasinski,Ben Murphy,Q313039,Q368674
/wiki/Eric_Christian_Olsen,Carlisle Myers,Q962221,Q368674
/wiki/Christine_Taylor,Lindsey Jones,Q233022,Q368674
/wiki/Josh_Flitter,Cameron,Q1202502,Q368674
/wiki/DeRay_Davis,Joel Howard,Q2002151,Q368674
/wiki/Peter_Strauss,Mr. Jones,Q275161,Q368674
/wiki/Grace_Zabriskie,Grandma Jones,Q242552,Q368674
/wiki/Roxanne_Hart,Mrs. Jones,Q460987,Q368674
/wiki/Mindy_Kaling,Shelly Rawat,Q539917,Q368674
/wiki/Angela_Kinsey,Judith the Jewelry Clerk,Q2669971,Q368674
/wiki/Rachael_Harris,Janine Petroski,Q267400,Q368674
/wiki/Brian_Baumgartner,Jim Boyce,Q2924850,Q368674
/wiki/Wanda_Sykes,Nurse Borman[,Q237194,Q368674
