wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Bradford_Dillman,Francis Bernardone of Assisi,Q896953,Q575068
/wiki/Dolores_Hart,Clare,Q272611,Q575068
/wiki/Stuart_Whitman,Count Paolo of Vandria,Q470998,Q575068
/wiki/Cecil_Kellaway,Cardinal Hugolino,Q891104,Q575068
/wiki/Eduard_Franz,Pietro Bernardone,Q281048,Q575068
/wiki/Athene_Seyler,Aunt Buona,Q2869021,Q575068
/wiki/Finlay_Currie,The Pope,Q1391088,Q575068
/wiki/Mervyn_Johns,Brother Juniper,Q1922184,Q575068
/wiki/Russell_Napier,Brother Elias,Q329598,Q575068
/wiki/John_Welsh_(actor),Canon Cattanei,Q15527373,Q575068
/wiki/Harold_Goldblatt,Bernard,Q16009984,Q575068
/wiki/Edith_Sharpe,Donna Pica,Q5338674,Q575068
/wiki/Jack_Lambert_(British_actor),Scefi,Q3157241,Q575068
/wiki/Oliver_Johnston_(actor),Father Livoni,Q61719163,Q575068
/wiki/Malcolm_Keen,Bishop Guido,Q629955,Q575068
