wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Denzel_Washington,Tobin Frost,Q42101,Q934739
/wiki/Ryan_Reynolds,Matt Weston,Q192682,Q934739
/wiki/Vera_Farmiga,Catherine Linklater,Q264840,Q934739
/wiki/Brendan_Gleeson,David Barlow,Q206659,Q934739
/wiki/Sam_Shepard,Harlan Whitford,Q294583,Q934739
/wiki/Rub%C3%A9n_Blades,Carlos Villar,Q474980,Q934739
/wiki/Nora_Arnezeder,Ana Moreau,Q291466,Q934739
/wiki/Robert_Patrick,Daniel Kiefer,Q272977,Q934739
/wiki/Liam_Cunningham,Alec Wade,Q460572,Q934739
/wiki/Joel_Kinnaman,Keller,Q28262,Q934739
/wiki/Fares_Fares,Vargas,Q706673,Q934739
