wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Sandra_Bullock,Narrator/Lucy Eleanor Moderatz,Q40791,Q492093
/wiki/Bill_Pullman,Jack Callaghan,Q315763,Q492093
/wiki/Peter_Gallagher,Peter Callaghan,Q309900,Q492093
/wiki/Peter_Boyle,Ox Callaghan,Q315123,Q492093
/wiki/Jack_Warden,Saul Tuttle,Q373968,Q492093
/wiki/Glynis_Johns,Elsie,Q272579,Q492093
/wiki/Micole_Mercurio,Midge Callaghan,Q3856932,Q492093
/wiki/Jason_Bernard,Jerry Wallace,Q555625,Q492093
/wiki/Michael_Rispoli,Joe Fusco,Q1189681,Q492093
/wiki/Ally_Walker,Ashley Bartlett Bacon,Q236297,Q492093
/wiki/Monica_Keena,Mary Callaghan,Q255883,Q492093
