wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/John_Barrymore,Prince Paul Chegodieff,Q95034,Q827064
/wiki/Ethel_Barrymore,Czarina Alexandra,Q230147,Q827064
/wiki/Lionel_Barrymore,Grigori Rasputin,Q295593,Q827064
/wiki/Ralph_Morgan,Czar Nicholas II,Q1392358,Q827064
/wiki/Diana_Wynyard,Princess Natasha,Q272091,Q827064
/wiki/C._Henry_Gordon,Grand Duke Igor,Q540459,Q827064
/wiki/Edward_Arnold_(actor),Dr A. Remezov,Q522803,Q827064
/wiki/Henry_Armetta,Photographer (uncredited),Q275760,Q827064
/wiki/Nigel_De_Brulier,Priest (uncredited),Q3341349,Q827064
/wiki/Henry_Kolker,Chief of Secret Police (uncredited),Q1158727,Q827064
/wiki/Frank_Reicher,German-Language Teacher (uncredited),Q1307857,Q827064
