wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Clint_Eastwood,Sergeant Nick Pulovski,Q43203,Q375186
/wiki/Charlie_Sheen,"Detective David Ackerman
",Q103939,Q375186
/wiki/Raul_Julia,Hans Strom,Q317654,Q375186
/wiki/S%C3%B4nia_Braga,Liesl Strom,Q238993,Q375186
/wiki/Tom_Skerritt,Eugene Ackerman,Q320093,Q375186
/wiki/Lara_Flynn_Boyle,Sarah Ackerman,Q486103,Q375186
/wiki/Pepe_Serna,Lieutenant Raymond Garcia,Q6173042,Q375186
/wiki/Coleby_Lombardo,Joey Ackerman,Q3188828,Q375186
/wiki/Marco_Rodr%C3%ADguez_(actor),"""Loco"" Martinez",Q6757703,Q375186
/wiki/Xander_Berkeley,Ken Blackwell,Q361610,Q375186
"/wiki/Roberta_Vasquez"" class=""mw-redirect",Officer Heather Torres,,Q375186
/wiki/Hal_Williams,Detective Powell,Q3125902,Q375186
/wiki/Paul_Ben-Victor,"Felix ""Little Felix""",Q746337,Q375186
/wiki/Tony_Plana,Morales,Q544692,Q375186
/wiki/Matt_McKenzie,Detective Wang,Q6789055,Q375186
/wiki/Joel_Polis,Detective Lance,Q330349,Q375186
/wiki/Jordan_Lund,The Bartender,Q4269424,Q375186
/wiki/Kyle_Eastwood,Band Member At Ackerman's House Party (uncredited),Q976575,Q375186
