wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Jesse_Bradford,Zak Gibbs,Q461238,Q533849
/wiki/Paula_Garc%C3%A9s,Francesca,Q433149,Q533849
/wiki/French_Stewart,Earl Dopler,Q707410,Q533849
/wiki/Miko_Hughes,young Earl Dopler,Q963498,Q533849
/wiki/Michael_Biehn,Henry Gates,Q241510,Q533849
/wiki/Robin_Thomas,Dr. George Gibbs,Q1341155,Q533849
/wiki/Julia_Sweeney,Jenny Gibbs,Q270774,Q533849
/wiki/Lindze_Letherman,Kelly Gibbs,Q2701286,Q533849
"/wiki/Jason_George"" class=""mw-redirect",Richard,,Q533849
/wiki/Ken_Jenkins,Moore,Q471921,Q533849
/wiki/Jenette_Goldstein,Doctor,Q263964,Q533849
