wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Harry_Hamlin,Perseus,Q567830,Q1049545
/wiki/Judi_Bowker,Andromeda,Q443604,Q1049545
/wiki/Burgess_Meredith,Ammon,Q343633,Q1049545
/wiki/Maggie_Smith,Thetis,Q172653,Q1049545
/wiki/Si%C3%A2n_Phillips,Cassiopeia,Q237778,Q1049545
/wiki/Claire_Bloom,Hera,Q235622,Q1049545
/wiki/Ursula_Andress,Aphrodite,Q211111,Q1049545
/wiki/Laurence_Olivier,Zeus,Q55245,Q1049545
/wiki/Pat_Roach,Hephaestus,Q747891,Q1049545
/wiki/Susan_Fleetwood,Athena,Q3505565,Q1049545
/wiki/Tim_Pigott-Smith,Thallo,Q1334710,Q1049545
/wiki/Jack_Gwillim,Poseidon,Q1029099,Q1049545
/wiki/Neil_McCarthy_(actor),Calibos,Q601035,Q1049545
/wiki/Donald_Houston,Acrisius,Q839022,Q1049545
/wiki/Flora_Robson,the Stygian Witches,Q264004,Q1049545
