wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Balthazar_Getty,Bozo,Q356287,Q260648
/wiki/Krista_Allen,Tuffy/Heroine 2,Q240436,Q260648
/wiki/Josh_Zuckerman,Hot Wheels,Q783351,Q260648
/wiki/Navi_Rawat,Heroine,Q262191,Q260648
/wiki/Jenny_Wade,Honey Pie,Q1489113,Q260648
/wiki/Henry_Rollins,Coach,Q318509,Q260648
/wiki/Duane_Whitaker,Bossman,Q2263306,Q260648
/wiki/Clu_Gulager,Bartender,Q943390,Q260648
/wiki/Judah_Friedlander,Beer Guy,Q71130,Q260648
/wiki/Eileen_Ryan,Grandma,Q438537,Q260648
/wiki/Jason_Mewes,Edgy Cat/himself,Q316627,Q260648
/wiki/Diane_Ayala_Goldner,Harley Mom,Q5271394,Q260648
/wiki/Treach,Vet,Q542910,Q260648
/wiki/Eric_Dane,Hero,Q299421,Q260648
/wiki/Tyler_Patrick_Jones,Cody,Q1321445,Q260648
