wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/John_Candy,John Bourgignon,Q218532,Q537621
/wiki/Joe_Flaherty,Chick Leff,Q930117,Q537621
/wiki/Eugene_Levy,Sal DiPasquale,Q312129,Q537621
/wiki/Alley_Mills,Nancy Reese,Q444699,Q537621
/wiki/Pat_Hingle,Ed Reese,Q165283,Q537621
/wiki/Richard_Libertini,Sun Yi,Q1363700,Q537621
/wiki/Paul_Dooley,Dr. Ted,Q708097,Q537621
/wiki/Dixie_Carter,Angela,Q240360,Q537621
/wiki/Murphy_Dunne,Public Defender,Q965203,Q537621
/wiki/Bill_Saluga,Skipper/Kung Fu Leader,Q4910742,Q537621
/wiki/Ernie_Hudson,Muhammed Jerome Willy,Q471018,Q537621
/wiki/Kurtwood_Smith,Clarence,Q317228,Q537621
/wiki/Julius_Harris,The Judge,Q513739,Q537621
/wiki/Elinor_Donahue,Margaret Anderson,Q456373,Q537621
