wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Johnny_Depp,,Q37175,Q633307
/wiki/John_Malkovich,King Charles II,Q172261,Q633307
/wiki/Samantha_Morton,Elizabeth Barry,Q230190,Q633307
/wiki/Rosamund_Pike,,Q230004,Q633307
/wiki/Tom_Hollander,Sir George Etherege,Q312124,Q633307
/wiki/Johnny_Vegas,,Q1702422,Q633307
/wiki/Richard_Coyle,Alcock,Q634365,Q633307
/wiki/Rupert_Friend,Billy Downs,Q314659,Q633307
/wiki/Jack_Davenport,Harris,Q310930,Q633307
/wiki/Kelly_Reilly,Jane,Q236167,Q633307
/wiki/Clare_Higgins,Molly Luscombe,Q274616,Q633307
/wiki/Francesca_Annis,Rochester's mother,Q436769,Q633307
/wiki/Tom_Burke_(actor),Vaughan,Q2439560,Q633307
/wiki/Hugh_Sachs,Ratfcliffe,Q5932585,Q633307
