wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Tim_Matheson,"Jim Norman
",Q712457,Q303539
/wiki/Brooke_Adams_(actress),Sally Norman,Q287449,Q303539
/wiki/Chris_Demetral,Wayne Norman,Q324599,Q303539
/wiki/Robert_Rusler,Richard Lawson,Q687218,Q303539
"/wiki/Robert_Hy_Gorman"" class=""mw-redirect",Scott Norman,,Q303539
/wiki/Nicholas_Sadler,Vinnie Vincent,Q7026155,Q303539
/wiki/Bentley_Mitchum,David North,Q4890485,Q303539
/wiki/William_Sanderson,"Carl Mueller
",Q1372770,Q303539
/wiki/Tasia_Valenza,Kate,Q3515945,Q303539
"/wiki/Matt_Nolan_(American_actor_and_singer)"" class=""mw-redirect",Billy Sterns,,Q303539
