wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Tatsuya_Nakadai,Ichimonji Hidetora,Q449621,Q565231
/wiki/Akira_Terao,"Ichimonji ""Taro"" Takatora",Q633278,Q565231
/wiki/Jinpachi_Nezu,"Ichimonji ""Jiro"" Masatora",Q6202728,Q565231
/wiki/Daisuke_Ryu,"Ichimonji ""Saburo"" Naotora",Q5209656,Q565231
/wiki/Mieko_Harada,Lady Kaede,Q1137010,Q565231
/wiki/Mansai_Nomura,Tsurumaru,Q910611,Q565231
/wiki/Hisashi_Igawa,Kurogane,Q5772396,Q565231
/wiki/Peter_(actor),Kyoami,Q3389321,Q565231
/wiki/Jun_Tazaki,Ayabe Seiji,Q1058422,Q565231
/wiki/Hitoshi_Ueki,Fujimaki Nobuhiro,Q3544122,Q565231
