wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/David_Arquette,Dewey Riley,Q294185,Q391784
/wiki/Neve_Campbell,Sidney Prescott,Q193482,Q391784
/wiki/Courteney_Cox,Gale Weathers,Q58912,Q391784
/wiki/Patrick_Dempsey,Mark Kincaid,Q212518,Q391784
/wiki/Scott_Foley,Roman Bridger,Q364822,Q391784
/wiki/Lance_Henriksen,John Milton,Q312077,Q391784
/wiki/Matt_Keeslar,Tom Prinze,Q1319532,Q391784
/wiki/Jenny_McCarthy,Sarah Darling,Q230993,Q391784
/wiki/Emily_Mortimer,Angelina Tyler,Q230308,Q391784
/wiki/Parker_Posey,Jennifer Jolie,Q204586,Q391784
/wiki/Deon_Richmond,Tyson Fox,Q2669794,Q391784
/wiki/Kelly_Rutherford,Christine Hamilton,Q230615,Q391784
/wiki/Liev_Schreiber,Cotton Weary,Q298368,Q391784
/wiki/Patrick_Warburton,Steven Stone,Q343564,Q391784
/wiki/Josh_Pais,Detective Wallace,Q2050378,Q391784
/wiki/Jamie_Kennedy,Randy Meeks,Q355133,Q391784
/wiki/Heather_Matarazzo,Martha Meeks,Q236755,Q391784
/wiki/Carrie_Fisher,Bianca Burnette,Q108941,Q391784
/wiki/Roger_L._Jackson,the voice of Ghostface,Q2461148,Q391784
