wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Ranbir_Kapoor,Raj Sharma,Q1063412,Q685694
/wiki/Bipasha_Basu,Radhika / Shreya Rathore,Q158214,Q685694
/wiki/Deepika_Padukone,Gayatri,Q159178,Q685694
/wiki/Minissha_Lamba,Mahi Pasricha / Mahi Ahluwalia,Q365007,Q685694
"/wiki/Kunal_Kapoor_(actor,_born_1977)",Joginder Singh Ahluwalia,Q2737601,Q685694
/wiki/Hiten_Paintal,Sachin Kulkarni,Q5871903,Q685694
"/wiki/Sumeet_Arora"" class=""mw-redirect",Raj's friend,,Q685694
/wiki/Puneet_Issar,Mahi's father,Q7260123,Q685694
/wiki/Avantika_Hundal,Mahi's friend (Mona),Q24929784,Q685694
"/wiki/Sham_Mashalkar"" class=""mw-redirect",Raj's friend,,Q685694
