wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Robert_Carradine,Lewis Skolnick,Q463734,Q937395
/wiki/Anthony_Edwards_(actor),Gilbert Lowe,Q314924,Q937395
/wiki/Ted_McGinley,Stan Gable,Q617641,Q937395
/wiki/Julia_Montgomery,Betty Childs,Q6306585,Q937395
/wiki/Timothy_Busfield,Arnold Poindexter,Q714610,Q937395
/wiki/Andrew_Cassese,Harold Wormser,Q4756570,Q937395
/wiki/Curtis_Armstrong,"Dudley ""Booger"" Dawson",Q1145528,Q937395
/wiki/Larry_B._Scott,Lamar Latrelle,Q1806031,Q937395
/wiki/Brian_Tochi,Toshiro Takashi,Q849641,Q937395
/wiki/Michelle_Meyrink,Judy,Q6837160,Q937395
/wiki/Matt_Salinger,Danny Burke,Q3182914,Q937395
/wiki/Donald_Gibb,"Frederick Aloysius ""Ogre"" Palowaski",Q443040,Q937395
/wiki/James_Cromwell,Mr. Skolnick,Q299483,Q937395
/wiki/David_Wohl_(actor),Dean Ulich,Q2199939,Q937395
/wiki/John_Goodman,Coach Harris,Q215072,Q937395
/wiki/Bernie_Casey,U.N. Jefferson,Q372497,Q937395
/wiki/Alice_Hirson,Mrs. Lowe,Q534221,Q937395
"/wiki/Lisa_Welch"" class=""mw-redirect",Suzy,,Q937395
