wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Joe_Morton,The Brother,Q459007,Q955416
/wiki/Rosanna_Carter,West Indian Woman,Q7367329,Q955416
/wiki/Steve_James_(actor),Odell,Q741572,Q955416
/wiki/Leonard_Jackson_(actor),Smokey,Q6525425,Q955416
/wiki/Caroline_Aaron,Randy Sue Carter,Q508404,Q955416
/wiki/Bill_Cobbs,Walter,Q862028,Q955416
/wiki/Maggie_Renzi,Noreen,Q16150134,Q955416
/wiki/Olga_Merediz,Noreen's Client,Q2637311,Q955416
"/wiki/Tom_Wright_(actor)"" class=""mw-redirect",Sam,,Q955416
/wiki/Minnie_Gentry,Mrs. Brown,Q6868804,Q955416
"/wiki/Ren_Woods"" class=""mw-redirect",Bernice,,Q955416
/wiki/Fisher_Stevens,Card Trickster,Q464169,Q955416
/wiki/Dee_Dee_Bridgewater,Malverne Davis,Q233529,Q955416
/wiki/David_Strathairn,Man in Black #1,Q310318,Q955416
/wiki/John_Sayles,Man in Black #2,Q2141212,Q955416
/wiki/Giancarlo_Esposito,Man Getting Arrested (Uncredited),Q726142,Q955416
