wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Mena_Suvari,Corporal Sarah Cross-Bowman*,Q223303,Q548446
/wiki/Nick_Cannon,Private Salazar,Q348533,Q548446
/wiki/Michael_Welch_(actor),Trevor Cross-Bowman*,Q236463,Q548446
/wiki/AnnaLynne_McCord,Nina,Q235797,Q548446
/wiki/Stark_Sands,Private Bud Crain,Q291029,Q548446
/wiki/Matt_Rippy,Dr. Logan,Q6789245,Q548446
/wiki/Ian_McNeice,D.J. Paul,Q1655608,Q548446
/wiki/Christa_Campbell,Mrs. Leitner,Q452344,Q548446
/wiki/Ving_Rhames,Captain Kenneth Rhodes,Q310315,Q548446
/wiki/Hugh_Skinner,Kyle,Q5932695,Q548446
