wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Audie_Murphy,Bill Doolin / the Cimarron Kid,Q337185,Q1026484
/wiki/Beverly_Tyler,Carrie Roberts,Q21468734,Q1026484
/wiki/James_Best,Bitter Creek Dalton,Q268084,Q1026484
/wiki/Yvette_Dugay,Rose,Q18811045,Q1026484
"/wiki/John_Hudson_(American_actor)"" class=""mw-redirect",Dynamite Dick Dalton,,Q1026484
/wiki/Hugh_O%27Brian,Red Buck,Q727086,Q1026484
/wiki/Roy_Roberts,Pat Roberts,Q3445813,Q1026484
/wiki/David_Bauer_(actor),Sam Swanson (as David Wolfe),Q5231210,Q1026484
/wiki/Noah_Beery_Jr.,Bob Dalton,Q1361050,Q1026484
/wiki/Leif_Erickson_(actor),Marshal John Sutton,Q1232794,Q1026484
/wiki/John_Hubbard_(actor),George Weber,Q3181788,Q1026484
/wiki/Frank_Silvera,Stacey Marshall,Q3751926,Q1026484
