wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Tom_Hanks,Representative Charlie Wilson,Q2263,Q273568
/wiki/Julia_Roberts,Joanne Herring,Q40523,Q273568
/wiki/Philip_Seymour_Hoffman,Gust Avrakotos,Q180560,Q273568
/wiki/Amy_Adams,Bonnie Bach,Q481832,Q273568
/wiki/Ned_Beatty,Representative Doc Long,Q4212,Q273568
/wiki/Christopher_Denham,Michael G. Vickers,Q549017,Q273568
/wiki/Emily_Blunt,Jane Liddle,Q193517,Q273568
/wiki/Om_Puri,President of Pakistan Zia-ul-Haq,Q80309,Q273568
/wiki/Faran_Tahir,Brigadier Rashid,Q371972,Q273568
/wiki/Ken_Stott,Israeli arms merchant Zvi Rafiah,Q722927,Q273568
/wiki/John_Slattery,CIA director of European operations Henry Cravely,Q374346,Q273568
/wiki/Michael_Spellman,CIA Agent Patrick,Q6834523,Q273568
/wiki/Denis_O%27Hare,CIA station chief Harold Holt,Q629696,Q273568
/wiki/Jud_Tylor,the aspiring starlet Crystal Lee,Q274805,Q273568
/wiki/Peter_Gerety,Larry Liddle,Q923485,Q273568
/wiki/Brian_Markinson,Crystal Lee's agent,Q188100,Q273568
/wiki/Spencer_Garrett,congressional committee staffer,Q443534,Q273568
/wiki/Aharon_Ipal%C3%A9,the Egyptian Defense Minister,Q400046,Q273568
"/wiki/Pavel_Lychnikoff"" class=""mw-redirect",Russian helicopter pilot,,Q273568
/wiki/Cyia_Batten,Stacey,Q2597610,Q273568
/wiki/Navid_Negahban,refugee camp translator,Q723366,Q273568
/wiki/Shiri_Appleby,Jailbait,Q230686,Q273568
/wiki/Rachel_Nichols_(actress),Suzanne,Q140181,Q273568
/wiki/Wynn_Everett,receptionist,Q4529648,Q273568
/wiki/Shaun_Toub,Hassan (uncredited),Q144643,Q273568
