wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Daniel_Radcliffe,Arthur Kipps,Q38119,Q841274
/wiki/Ciar%C3%A1n_Hinds,"Samuel ""Sam"" Daily",Q314892,Q841274
/wiki/Janet_McTeer,Elisabeth Daily,Q232292,Q841274
/wiki/Liz_White_(actress),Jennet Humfrye a.k.a The Woman in Black,Q442142,Q841274
/wiki/Roger_Allam,Mr. Bentley,Q2424994,Q841274
/wiki/Tim_McMullan,Jerome,Q16239179,Q841274
/wiki/Jessica_Raine,Joseph's nanny,Q6187419,Q841274
/wiki/Shaun_Dooley,Fisher,Q7490831,Q841274
/wiki/Mary_Stockley,Mrs Fisher,Q6780778,Q841274
/wiki/David_Burke_(British_actor),PC Collins,Q902584,Q841274
/wiki/Sophie_Stuckey,Stella Kipps,Q3964955,Q841274
/wiki/Victor_McGuire,Gerald Hardy,Q7926149,Q841274
