wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Al_Pacino,Detective Frank Serpico,Q41163,Q657079
/wiki/John_Randolph_(actor),Chief Sidney Green,Q532715,Q657079
/wiki/Jack_Kehoe,Tom Keough,Q3157232,Q657079
/wiki/Biff_McGuire,Captain Inspector McClain,Q2902071,Q657079
/wiki/Tony_Roberts_(actor),Bob Blair,Q1235479,Q657079
/wiki/Allan_Rich,District Attorney Herman Tauber,Q867701,Q657079
/wiki/Albert_Henderson_(actor),Peluce,Q19628621,Q657079
/wiki/Joseph_Bova,Potts,Q475193,Q657079
/wiki/Woodie_King_Jr.,Larry,Q8032772,Q657079
/wiki/James_Tolkan,Lieutenant Steiger,Q783369,Q657079
/wiki/Bernard_Barrow,Inspector Roy Palmer,Q2288755,Q657079
/wiki/Nathan_George,Lieutenant Nate Smith,Q3870728,Q657079
/wiki/M._Emmet_Walsh,Gallagher,Q498420,Q657079
/wiki/Ted_Beniades,Al Sarno,Q16914026,Q657079
/wiki/F._Murray_Abraham,Serpico's partner (uncredited),Q181936,Q657079
/wiki/Judd_Hirsch,hospital police guard (uncredited),Q365023,Q657079
