wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Gene_Kelly,Barry Nichols,Q73089,Q942086
/wiki/Mitzi_Gaynor,Joy Henderson,Q255794,Q942086
/wiki/Kay_Kendall,"Lady Sybil Wren
",Q269153,Q942086
/wiki/Taina_Elg,Angele Ducros,Q276179,Q942086
/wiki/Jacques_Bergerac,Pierre Ducros,Q2480843,Q942086
/wiki/Leslie_Phillips,Sir Gerald Wren,Q710142,Q942086
/wiki/Henry_Daniell,judge,Q1369906,Q942086
/wiki/Patrick_Macnee,Sir Percy,Q436719,Q942086
/wiki/Philip_Tonge,associate judge,Q500566,Q942086
/wiki/Barrie_Chase,dancer,Q4863498,Q942086
