wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Bruce_Lee,Tang Lung,Q16397,Q462409
/wiki/Nora_Miao,Chen Ching-hua,Q702088,Q462409
/wiki/Paul_Wei_Ping-ao,Ho,Q7154281,Q462409
"/wiki/Huang_Tsung_Hsing"" class=""mw-redirect",Uncle Wang,,Q462409
/wiki/Tony_Liu,Tony,Q8991882,Q462409
/wiki/Unicorn_Chan,Jimmy,Q7884774,Q462409
/wiki/Chuck_Norris,Colt,Q2673,Q462409
/wiki/Jon_T._Benn,the boss (uncredited),Q16198768,Q462409
/wiki/Robert_Wall,Bob/Tom/Fred[,Q2079584,Q462409
"/wiki/Hwang_In-Shik"" class=""mw-redirect",Japanese karateka,,Q462409
/wiki/Malisa_Longo,Italian beauty,Q647747,Q462409
/wiki/Anders_Nelsson,Thug (uncredited),Q4753878,Q462409
"/wiki/Andre_E._Morgan"" class=""mw-redirect",Restaurant guest (uncredited),,Q462409
