wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Amitabh_Bachchan,"Yashvardhan ""Yash"" Raichand",Q9570,Q466443
/wiki/Jaya_Bachchan,Nandini Chandran Raichand,Q464932,Q466443
/wiki/Shah_Rukh_Khan,Rahul Raichand,Q9535,Q466443
/wiki/Kajol,Anjali Sharma Raichand,Q147395,Q466443
/wiki/Hrithik_Roshan,Rohan Raichand,Q233619,Q466443
/wiki/Kavish_Majumdar,"Junior Rohan ""Laddoo"" Raichand",Q97959576,Q466443
/wiki/Kareena_Kapoor,"Pooja ""Poo"" Sharma Raichand",Q184885,Q466443
/wiki/Rani_Mukerji,Naina Kapoor,Q485557,Q466443
/wiki/Farida_Jalal,Sayeeda Naaz / Daijan (DJ),Q157803,Q466443
/wiki/Simone_Singh,Rukhsaar Naaz Siddiqui,Q7520416,Q466443
/wiki/Alok_Nath,"Omendra ""Om"" Sharma",Q2839215,Q466443
/wiki/Jugal_Hansraj,Mohit Sachdev,Q2347167,Q466443
/wiki/Achala_Sachdev,"Lajwanti ""Lajjo"" Raichand",Q4673430,Q466443
/wiki/Sushma_Seth,Rajinder Kaur Chandran,Q3632832,Q466443
/wiki/Johnny_Lever,Haldiram Rawat,Q983571,Q466443
/wiki/Himani_Shivpuri,Saraswati Rawat,Q3785692,Q466443
/wiki/Amar_Talwar,Ashish Kapoor,Q4740053,Q466443
/wiki/Vikas_Sethi,Randhir / Robbie (Poo's friend 3),Q16216081,Q466443
/wiki/Shashikala,Sahira Siddiqui,Q7490569,Q466443
"/wiki/Parzan_Dastur"" class=""mw-redirect",Osman Siddiqui,,Q466443
/wiki/Punit_Malhotra,a cricket bowler[,Q7260227,Q466443
