wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Richard_Egan_(actor),Vance Reno – Oldest brother,Q1377107,Q929151
/wiki/Debra_Paget,Cathy Reno – Clint's wife,Q239854,Q929151
/wiki/Elvis_Presley,Clint Reno – Youngest brother,Q303,Q929151
/wiki/Mildred_Dunnock,Martha Reno – Mother,Q271890,Q929151
"/wiki/William_Campbell_(film_actor)"" class=""mw-redirect",Brett Reno – Brother,,Q929151
/wiki/James_Drury,Ray Reno – Brother,Q487514,Q929151
/wiki/Neville_Brand,Mike Gavin – Vance war buddy,Q1982288,Q929151
/wiki/Russ_Conway_(actor),Ed Galt – Vance war buddy,Q7381118,Q929151
/wiki/L._Q._Jones,Pardee Fleming (uncredited) – Vance war buddy,Q934345,Q929151
/wiki/Robert_Middleton,Mr. Siringo,Q181407,Q929151
/wiki/Bruce_Bennett,Major Kincaid,Q955708,Q929151
/wiki/Ken_Clark_(actor),Mr. Kelso,Q1738587,Q929151
/wiki/Barry_Coe,Mr. Davis,Q3635221,Q929151
/wiki/Paul_E._Burns,Jethro (uncredited),Q16005775,Q929151
/wiki/Dick_Sargent,Confederate Soldier (uncredited),Q441356,Q929151
