wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Ben_Affleck,the First Lieutenant / Captain Rafe McCawley,Q483118,Q194413
/wiki/Jesse_James_(actor),Young Rafe McCawley.,Q954359,Q194413
/wiki/Josh_Hartnett,First Lieutenant / Captain Danny Walker,Q303957,Q194413
/wiki/Reiley_McClendon,Young Danny Walker.,Q1421824,Q194413
/wiki/Kate_Beckinsale,Lieutenant Evelyn Johnson,Q179414,Q194413
/wiki/Tom_Sizemore,Sergeant Earl Sistern,Q349852,Q194413
/wiki/Jaime_King,Betty Bayer,Q233038,Q194413
/wiki/Catherine_Kellner,Barbara,Q459820,Q194413
/wiki/Jennifer_Garner,Sandra,Q172044,Q194413
/wiki/William_Lee_Scott,First Lieutenant Billy Thompson,Q1320560,Q194413
/wiki/Ewen_Bremner,"First Lieutenant ""Red"" Winkle",Q520651,Q194413
/wiki/Michael_Shannon,"First Lieutenant ""Gooz"" Wood",Q41449,Q194413
/wiki/Matthew_Davis,Second Lieutenant Joe McKinnon,Q345032,Q194413
/wiki/Dan_Aykroyd,Captain Harold Thurman,Q105221,Q194413
/wiki/Kim_Coates,Lieutenant Jack Richards,Q1258012,Q194413
/wiki/Sara_Rue,Martha,Q240199,Q194413
/wiki/Tony_Curran,Ian,Q711054,Q194413
/wiki/Nicholas_Farrell,a Royal Air Force Squadron leader and combat pilot commanding the Eagle Squadron.,Q2133840,Q194413
/wiki/William_Fichtner,Mr. Walker,Q220335,Q194413
/wiki/John_Fujioka,General Nishikura,Q19282123,Q194413
/wiki/Leland_Orser,Major Jackson,Q1320006,Q194413
/wiki/Ted_McGinley,Major Newman,Q617641,Q194413
/wiki/Andrew_Bryniarski,Joe,Q466339,Q194413
/wiki/Eric_Christian_Olsen,a B-25 gunner to McCawley.,Q962221,Q194413
/wiki/Sean_Faris,a B-25 gunner to Walker.,Q372704,Q194413
/wiki/Cuba_Gooding_Jr.,"Petty Officer Second Class Doris ""Dorie"" Miller",Q136209,Q194413
/wiki/Jon_Voight,President Franklin D. Roosevelt,Q167520,Q194413
/wiki/Colm_Feore,Admiral Husband E. Kimmel,Q449679,Q194413
"/wiki/Mako_Iwamatsu"" class=""mw-redirect",Kaigun Taishō (Admiral) Isoroku Yamamoto,,Q194413
/wiki/Alec_Baldwin,Major (later Lieutenant Colonel) Jimmy Doolittle,Q170572,Q194413
/wiki/Cary-Hiroyuki_Tagawa,Kaigun Chūsa (Commander) Minoru Genda,Q381799,Q194413
/wiki/Scott_Wilson_(actor),General George Marshall,Q718135,Q194413
/wiki/Graham_Beckel,Admiral Chester W. Nimitz,Q509026,Q194413
/wiki/Tom_Everett,Frank Knox,Q3530722,Q194413
/wiki/Tomas_Arana,Rear-Admiral Frank J. 'Jack' Fletcher,Q737369,Q194413
/wiki/Peter_Firth,Captain Mervyn S. Bennion,Q376981,Q194413
/wiki/Glenn_Morshower,Vice Admiral ,Q589015,Q194413
/wiki/Yuji_Okumoto,Kaigun-Daii (Lieutenant) Zenji Abe (1916-2007),Q3573137,Q194413
/wiki/Michael_Shamus_Wiles,"Captain Marc Andrew ""Pete"" Mitscher",Q16186952,Q194413
/wiki/Seth_Sakai,Takeo Yoshikawa,Q7456591,Q194413
