wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Clara_Bow,Mary Preston,Q234640,Q272036
/wiki/Charles_%22Buddy%22_Rogers,Jack Powell,Q2704464,Q272036
/wiki/Richard_Arlen,David Armstrong,Q861426,Q272036
/wiki/Jobyna_Ralston,Sylvia Lewis,Q1929752,Q272036
/wiki/El_Brendel,Herman Schwimpf,Q5350839,Q272036
/wiki/Richard_Tucker_(actor),Air Commander,Q3934887,Q272036
/wiki/Gary_Cooper,Cadet White,Q93957,Q272036
/wiki/Gunboat_Smith,Sergeant,Q5618532,Q272036
/wiki/Henry_B._Walthall,Mr. Armstrong,Q661678,Q272036
/wiki/Roscoe_Karns,Lieutenant Cameron,Q2166695,Q272036
/wiki/Julia_Swayne_Gordon,Mrs. Armstrong,Q3189066,Q272036
/wiki/Arlette_Marchal,Celeste,Q524785,Q272036
