wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Al_Pacino,Michael Corleone,Q41163,Q202326
/wiki/Diane_Keaton,Kay Adams-Corleone,Q102642,Q202326
/wiki/Talia_Shire,Connie Corleone,Q108622,Q202326
/wiki/Andy_Garc%C3%ADa,Vincent Corleone,Q189415,Q202326
/wiki/Eli_Wallach,Don Altobello,Q104067,Q202326
/wiki/Joe_Mantegna,Joey Zasa,Q276269,Q202326
/wiki/George_Hamilton_(actor),B.J. Harrison,Q359416,Q202326
/wiki/Bridget_Fonda,Grace Hamilton,Q913872,Q202326
/wiki/Sofia_Coppola,Mary Corleone,Q193628,Q202326
/wiki/Raf_Vallone,Cardinal Lamberto,Q727786,Q202326
/wiki/Donal_Donnelly,Archbishop Gilday,Q1239645,Q202326
/wiki/Richard_Bright_(actor),Al Neri,Q786720,Q202326
/wiki/Al_Martino,Johnny Fontane,Q380872,Q202326
/wiki/Helmut_Berger,Frederick Keinszig,Q78561,Q202326
/wiki/Don_Novello,Dominic Abbandando,Q734143,Q202326
/wiki/John_Savage_(actor),Father Andrew Hagen,Q249865,Q202326
/wiki/Franco_Citti,Calò,Q554430,Q202326
/wiki/Mario_Donatone,Mosca,Q3848537,Q202326
/wiki/Vittorio_Duse,Don Tommasino,Q1044734,Q202326
/wiki/Enzo_Robutti,Don Licio Lucchesi,Q3726628,Q202326
/wiki/Robert_Cicchini,Lou Pennino,Q2098609,Q202326
/wiki/Carlos_Miranda,Francesco,Q22696303,Q202326
/wiki/Vito_Antuofermo,Anthony Squigliaro,Q961548,Q202326
/wiki/Mickey_Knox,Marty Parisi,Q6838682,Q202326
