wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Diane_Lane,FBI Agent Jennifer Marsh,Q255070,Q947355
/wiki/Colin_Hanks,FBI Agent Griffin Dowd,Q318134,Q947355
/wiki/Billy_Burke_(actor),Detective Eric Box,Q325020,Q947355
/wiki/Joseph_Cross_(actor),Owen Reilly,Q1706810,Q947355
/wiki/Mary_Beth_Hurt,Stella Marsh,Q271460,Q947355
/wiki/Tyrone_Giordano,Tim Wilkes,Q728966,Q947355
/wiki/Perla_Haney-Jardine,Annie Haskins,Q1193457,Q947355
/wiki/Christopher_Cousins,David Williams,Q2439744,Q947355
"/wiki/Tim_De_Zarn"" class=""mw-redirect",Herbert Miller,,Q947355
/wiki/Jesse_Tyler_Ferguson,Arthur James Elmer,Q455781,Q947355
/wiki/Dax_Jordan,Scotty Hillman,Q19560896,Q947355
