wikipedia_actor,character_name,wikidata_actor,wikidata_film
"/wiki/Sanjeev_Kumar_(actor)"" class=""mw-redirect",Mirza Sajjad Ali,,Q76582
/wiki/Saeed_Jaffrey,Mir Roshan Ali,Q979990,Q76582
/wiki/Shabana_Azmi,Khurshid,Q465863,Q76582
/wiki/Richard_Attenborough,General ,Q51506,Q76582
/wiki/Farida_Jalal,Nafisa,Q157803,Q76582
/wiki/Amjad_Khan_(actor),Wajid Ali Shah,Q46392,Q76582
"/wiki/David_(actor)"" class=""mw-redirect",Munshi Nandlal,,Q76582
/wiki/Victor_Banerjee,"Prime Minister (""Madar-ud-Daula"")",Q962572,Q76582
/wiki/Veena_(actress),the Queen,Q7918070,Q76582
/wiki/Farooq_Sheikh,Aqueel,Q5436156,Q76582
/wiki/Tom_Alter,Captain Weston,Q7814774,Q76582
/wiki/Leela_Mishra,Hirya,Q6516259,Q76582
/wiki/Saswati_Sen,Kathak dancer in the song 'Kanha main tose haari',Q7425840,Q76582
/wiki/Bhudo_Advani,Abbajani,Q27922205,Q76582
/wiki/Agha_(actor),Abbajani's attendant,Q4692309,Q76582
