wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Shane_MacGowan,Terrorist,Q356369,Q489117
"/wiki/Al_Pillay"" class=""mw-redirect",Alex,,Q489117
/wiki/Nosher_Powell,Nosher,Q7061806,Q489117
/wiki/Kathy_Burke,Kathy,Q444306,Q489117
/wiki/Robbie_Coltrane,Jeremy,Q296008,Q489117
/wiki/Fiona_Richmond,Fiona,Q5451103,Q489117
/wiki/Sean_Chapman,Mark,Q552379,Q489117
/wiki/Rik_Mayall,Micky,Q439095,Q489117
/wiki/Peter_Richardson_(British_director),Henry,Q3376846,Q489117
/wiki/Jimmy_Fagg,Jimmy,Q15072740,Q489117
/wiki/Jennifer_Saunders,Lady Caroline,Q235415,Q489117
/wiki/Ade_Edmondson,Charles,Q2160202,Q489117
/wiki/Dawn_French,Debbie Draws,Q236309,Q489117
/wiki/Katrin_Cartlidge,Katrin,Q254620,Q489117
/wiki/Paul_McCartney,Banquet Guest,Q2599,Q489117
/wiki/Koo_Stark,Hazel,Q467619,Q489117
/wiki/Lemmy,Spider,Q309926,Q489117
/wiki/Les_Bubb,Waiter,Q1820463,Q489117
/wiki/Nigel_Planer,DHSS Manager,Q2232106,Q489117
/wiki/Miranda_Richardson,DHSS Blonde,Q229241,Q489117
/wiki/Jools_Holland,Sun Reporter,Q181991,Q489117
/wiki/Rowland_Rivron,Star Reporter,Q7372181,Q489117
/wiki/JoAnne_Good,Jaqueline,Q6204035,Q489117
/wiki/Ron_Tarr,Ron,Q7364458,Q489117
/wiki/Bill_Wyman,Toilet Victim,Q312559,Q489117
