wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Jeanette_MacDonald,Marcia Warren,Q237030,Q429098
/wiki/Robert_Young_(actor),Homer Smith,Q516390,Q429098
/wiki/Ethel_Waters,Cleona Jones,Q242725,Q429098
/wiki/Reginald_Owen,Philo Cobson,Q577687,Q429098
/wiki/Grant_Mitchell_(actor),Mr. O.H.P. Boggs,Q3115403,Q429098
/wiki/Lionel_Atwill,Teutonic gentleman,Q575668,Q429098
/wiki/Eduardo_Ciannelli,Ahmed Ben Hassan,Q945605,Q429098
/wiki/Mitchell_Lewis,Ludwig,Q3317080,Q429098
/wiki/Dooley_Wilson,Hector,Q908998,Q429098
/wiki/Dennis_Hoey,Col. Woodhue,Q3023171,Q429098
/wiki/Mona_Barrie,Mrs. Morrison,Q3320035,Q429098
"/wiki/Rhys_Williams_(Welsh-American_actor)"" class=""mw-redirect",Strange man,,Q429098
/wiki/Cecil_Cunningham,Mme. Laruga,Q520824,Q429098
/wiki/Frank_Richards_(actor),Alfred,Q5489209,Q429098
/wiki/Faten_Hamama,Amina,Q2424957,Q429098
