wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Bruce_Willis,"James Cole
",Q2680,Q175038
/wiki/Madeleine_Stowe,Dr. Kathryn Railly,Q209098,Q175038
/wiki/Brad_Pitt,Jeffrey Goines,Q35332,Q175038
/wiki/Christopher_Plummer,Dr. Leland Goines,Q190523,Q175038
"/wiki/David_Morse_(actor)"" class=""mw-redirect",Dr. Peters,,Q175038
/wiki/Jon_Seda,Jose,Q1343857,Q175038
/wiki/Christopher_Meloni,Lt. Halperin,Q380095,Q175038
/wiki/Frank_Gorshin,Dr. Fletcher,Q42671,Q175038
/wiki/Vernon_Campbell,Tiny,Q1651225,Q175038
"/wiki/Lisa_Gay_Hamilton"" class=""mw-redirect",Teddy,,Q175038
"/wiki/Bob_Adrian"" class=""mw-redirect",Geologist,,Q175038
/wiki/Simon_Jones_(actor),Zoologist,Q325070,Q175038
/wiki/Bill_Raymond,Microbiologist,Q2390478,Q175038
/wiki/Annie_Golden,Woman Cabbie,Q273082,Q175038
/wiki/Thomas_Roy,a street preacher,Q7793662,Q175038
