wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Nicole_Kidman,Isabel Archer,Q37459,Q186504
/wiki/John_Malkovich,Gilbert Osmond,Q172261,Q186504
/wiki/Barbara_Hershey,Madame Serena Merle,Q229042,Q186504
/wiki/Mary-Louise_Parker,Henrietta Stackpole,Q229957,Q186504
/wiki/Martin_Donovan,Ralph Touchett,Q726130,Q186504
/wiki/Shelley_Winters,Mrs. Touchett,Q202144,Q186504
/wiki/John_Gielgud,Mr. Touchett,Q204685,Q186504
/wiki/Shelley_Duvall,Countess Gemini,Q235478,Q186504
/wiki/Richard_E._Grant,Lord Warburton,Q380856,Q186504
/wiki/Viggo_Mortensen,Caspar Goodwood,Q171363,Q186504
/wiki/Christian_Bale,Edward Rosier,Q45772,Q186504
/wiki/Valentina_Cervi,Pansy Osmond,Q117899,Q186504
/wiki/Roger_Ashton-Griffiths,Bob Bantling,Q740202,Q186504
