wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Daniel_Radcliffe,Harry Potter,Q38119,Q102225
/wiki/Rupert_Grint,Ron Weasley,Q19190,Q102225
/wiki/Emma_Watson,Hermione Granger,Q39476,Q102225
/wiki/Robbie_Coltrane,Rubeus Hagrid,Q296008,Q102225
/wiki/Ralph_Fiennes,Lord Voldemort,Q28493,Q102225
/wiki/Michael_Gambon,Albus Dumbledore,Q203545,Q102225
/wiki/Brendan_Gleeson,"Alastor ""Mad-Eye"" Moody",Q206659,Q102225
/wiki/Jason_Isaacs,Lucius Malfoy,Q214223,Q102225
/wiki/Gary_Oldman,Sirius Black,Q83492,Q102225
/wiki/Alan_Rickman,Severus Snape,Q106481,Q102225
/wiki/Maggie_Smith,Minerva McGonagall,Q172653,Q102225
/wiki/Timothy_Spall,Peter Pettigrew,Q287824,Q102225
