wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Patrick_Bergin,Dr. Benjamin Trace,Q705780,Q290811
/wiki/Matt_Frewer,Jobe Smith,Q545172,Q290811
/wiki/Austin_O%27Brien,Peter Parkette,Q781151,Q290811
/wiki/Ely_Pouget,Dr. Cori Platt,Q5368421,Q290811
/wiki/Kevin_Conway_(actor),Jonathan Walker,Q586857,Q290811
/wiki/Crystal_Celeste_Grant,Jade,Q5191158,Q290811
/wiki/Mathew_Valencia,Homeless Kid,Q6787052,Q290811
/wiki/Richard_Fancy,Senator Greenspan,Q9069104,Q290811
"/wiki/Ellis_Williams"" class=""mw-redirect",Chief of Security,,Q290811
"/wiki/Castulo_Guerra"" class=""mw-redirect",Guillermo,,Q290811
/wiki/Molly_Shannon,Homeless Lady,Q239145,Q290811
