wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Laurence_Fishburne,Ellsworth 'Bumpy' Johnson,Q193048,Q959531
/wiki/Tim_Roth,Arthur Flegenheimer / Dutch Schultz,Q203804,Q959531
/wiki/Vanessa_Williams,Francine Hughes,Q202801,Q959531
/wiki/Andy_Garc%C3%ADa,Charles 'Lucky' Luciano,Q189415,Q959531
/wiki/Cicely_Tyson,Stephanie 'Madam Queen' St. Clair,Q238081,Q959531
/wiki/Chi_McBride,Illinois Gordon,Q471128,Q959531
/wiki/Clarence_Williams_III,'Bub' Hewlett,Q1562861,Q959531
/wiki/Richard_Bradford_(actor),Captain Jack Foley,Q466409,Q959531
/wiki/William_Atherton,Thomas E. Dewey,Q495487,Q959531
/wiki/Loretta_Devine,Pigfoot Mary,Q257271,Q959531
/wiki/Queen_Latifah,Sulie,Q1112005,Q959531
/wiki/Ed_O%27Ross,Bernard 'Lulu' Rosenkrantz,Q1262126,Q959531
/wiki/Mike_Starr_(actor),Albert Salke,Q1373450,Q959531
/wiki/Beau_Starr,Jules Salke,Q813336,Q959531
/wiki/Paul_Benjamin,'Whispers',Q3038551,Q959531
/wiki/Tony_Rich,Duke Ellington,Q7823265,Q959531
