wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Leonardo_DiCaprio,Howard Hughes,Q38111,Q201924
/wiki/Cate_Blanchett,Katharine Hepburn,Q80966,Q201924
/wiki/John_C._Reilly,Noah Dietrich,Q223110,Q201924
/wiki/Kate_Beckinsale,Ava Gardner,Q179414,Q201924
/wiki/Alec_Baldwin,Juan Trippe,Q170572,Q201924
/wiki/Alan_Alda,Senator Ralph Owen Brewster,Q310394,Q201924
/wiki/Ian_Holm,Professor Fitz,Q223091,Q201924
/wiki/Danny_Huston,Jack Frye,Q357762,Q201924
/wiki/Gwen_Stefani,Jean Harlow,Q483379,Q201924
/wiki/Jude_Law,Errol Flynn,Q160432,Q201924
/wiki/Willem_Dafoe,Roland Sweet,Q188772,Q201924
/wiki/Adam_Scott_(actor),Johnny Meyer,Q201842,Q201924
/wiki/Matt_Ross_(actor),Glenn Odekirk,Q1190406,Q201924
/wiki/Kevin_O%27Rourke_(actor),Spencer Tracy,Q1377862,Q201924
/wiki/Kelli_Garner,Faith Domergue,Q264996,Q201924
/wiki/Frances_Conroy,Katharine Houghton,Q233882,Q201924
/wiki/Brent_Spiner,Robert E. Gross,Q311453,Q201924
/wiki/Stanley_DeSantis,Louis B. Mayer,Q7599559,Q201924
/wiki/Edward_Herrmann,Joseph Breen,Q536437,Q201924
/wiki/J._C._MacKenzie,Ludlow Ogden Smith,Q13717403,Q201924
/wiki/Josie_Maran,Thelma the Cigarette Girl,Q241025,Q201924
/wiki/Kenneth_Welsh,Dr. Hepburn,Q918404,Q201924
