wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Jaclyn_Smith,Renee Brennan,Q235278,Q543837
/wiki/Bruce_Boxleitner,Mark Ettinger,Q356156,Q543837
/wiki/Scott_Wentworth,Scott Wallace,Q7437489,Q543837
/wiki/Hannes_Jaenicke,Michael Ives,Q95314,Q543837
/wiki/Hayden_Christensen,Patrick Brennan,Q192812,Q543837
/wiki/Nigel_Bennett,Donald Caldwell,Q715606,Q543837
/wiki/Chad_Everett,Richard Pierce,Q969844,Q543837
/wiki/Brett_Halsey,Chief of Security Tom Mason,Q722378,Q543837
/wiki/Tanja_Reichert,Stewardess Holly Nesbitt,Q450548,Q543837
/wiki/Robyn_Stevan,Polly James,Q7353634,Q543837
/wiki/Philip_Craig_(actor),Captain Markham,Q7183387,Q543837
/wiki/Rod_Wilson,Captain Meyers,Q7356411,Q543837
/wiki/Anne_Ross,Stewardess Janet Reardon,Q90043,Q543837
/wiki/Kate_Trotter,Widow,Q18211660,Q543837
