wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Roger_Moore,James Bond – 007,Q134333,Q309289
/wiki/Christopher_Lee,Francisco Scaramanga,Q180338,Q309289
/wiki/Britt_Ekland,Mary Goodnight,Q233837,Q309289
/wiki/Maud_Adams,Andrea Anders,Q232429,Q309289
/wiki/Herv%C3%A9_Villechaize,Nick Nack,Q954841,Q309289
/wiki/Clifton_James,Sheriff J.W. Pepper,Q490347,Q309289
/wiki/Richard_Loo,Hai Fat,Q352701,Q309289
"/wiki/Soon-Taik_Oh"" class=""mw-redirect",Lieutenant Hip,,Q309289
/wiki/Marc_Lawrence,Rodney,Q928456,Q309289
/wiki/Lois_Maxwell,Miss Moneypenny,Q232860,Q309289
/wiki/Marne_Maitland,Lazar,Q3294532,Q309289
/wiki/Desmond_Llewelyn,Q,Q29092,Q309289
/wiki/James_Cossins,Colthorpe,Q1680201,Q309289
/wiki/Bernard_Lee,"""M""",Q323452,Q309289
