wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Tobin_Bell,John Kramer / Jigsaw,Q310190,Q270410
/wiki/Shawnee_Smith,Amanda Young,Q233313,Q270410
/wiki/Donnie_Wahlberg,Detective Eric Matthews,Q313470,Q270410
/wiki/Erik_Knudsen,Daniel Matthews,Q461300,Q270410
/wiki/Franky_G,Xavier,Q1058672,Q270410
/wiki/Glenn_Plummer,Jonas,Q594738,Q270410
/wiki/Emmanuelle_Vaugier,Addison,Q231739,Q270410
/wiki/Beverley_Mitchell,Laura,Q234487,Q270410
/wiki/Dina_Meyer,Detective Allison Kerry,Q231438,Q270410
/wiki/Lyriq_Bent,Officer Daniel Rigg,Q3097678,Q270410
/wiki/Noam_Jenkins,Michael Marks,Q3877584,Q270410
/wiki/Tony_Nappo,Gus,Q9360019,Q270410
