wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/John_Payne_(actor),Pete Black,Q723415,http://www.wikidata.org/entity/Q335900
/wiki/Arleen_Whelan,Rose Billings,Q2861600,http://www.wikidata.org/entity/Q335900
/wiki/Dennis_O%27Keefe,Jacob Karns,Q1189404,http://www.wikidata.org/entity/Q335900
/wiki/Frank_Faylen,Curly,Q459786,http://www.wikidata.org/entity/Q335900
"/wiki/Mary_Anderson_(actress,_born_1918)",Myra Johnson,Q287688,http://www.wikidata.org/entity/Q335900
/wiki/Peter_Hansen_(actor),Michael Karns,Q580032,http://www.wikidata.org/entity/Q335900
/wiki/Richard_Rober,Mike,Q3431163,http://www.wikidata.org/entity/Q335900
/wiki/Mary_Beth_Hughes,Nellie McBride,Q521433,http://www.wikidata.org/entity/Q335900
/wiki/Griff_Barnett,Papa Emil Ludwig,Q3116611,http://www.wikidata.org/entity/Q335900
/wiki/Dooley_Wilson,Rainbow,Q908998,http://www.wikidata.org/entity/Q335900
/wiki/Richard_Travis_(actor),Ben Johnson,Q7329540,http://www.wikidata.org/entity/Q335900
/wiki/Arthur_Hunnicutt,Pop Brennan,Q709942,http://www.wikidata.org/entity/Q335900
/wiki/Ilka_Gr%C3%BCning,Mama Ludwig (as Ilka Gruning),Q85474,http://www.wikidata.org/entity/Q335900
