wikipedia_actor,character_name,wikidata_actor,wikidata_film
"/wiki/Akkineni_Nageshwara_Rao"" class=""mw-redirect",Sekhar,,Q280575
/wiki/Krishna_Kumari_(actress),Vasantha,Q6437449,Q280575
/wiki/Gummadi_(actor),Venkata Rangayya,Q10976161,Q280575
/wiki/Relangi_(actor),Bramhanandayya,Q7310681,Q280575
"/wiki/B._Padmanabham"" class=""mw-redirect",Anand,,Q280575
"/wiki/Shobhan_Babu"" class=""mw-redirect",Prabhakar,,Q280575
/wiki/Allu_Ramalingaiah,Bank Agent,Q4733330,Q280575
/wiki/Suryakantham_(actress),Vardhanamma,Q15930298,Q280575
/wiki/Hemalatha_(Telugu_actress),Mahalakshmamma,Q13002131,Q280575
/wiki/E._V._Saroja,Latha,Q5322192,Q280575
