wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Hrithik_Roshan,Rohit Malhotra,Q233619,Q301012
/wiki/Ameesha_Patel,Sapna Dholakia,Q263819,Q301012
/wiki/Kiran_Kumar,Pratap Dholakia,Q6414811,Q301012
/wiki/Mukesh_Tiwari,Raman Dholakia,Q6933441,Q301012
/wiki/Nishigandha_Wad,Nisha Dholakia,Q7040540,Q301012
/wiki/Alok_Nath,Rohit's father,Q2839215,Q301012
/wiki/Shahbaz_Khan_(actor),Kania Pathan,Q16200749,Q301012
/wiki/Prithvi_Zutshi,Hasu Patel,Q15656348,Q301012
/wiki/Ali_Asgar_(actor),Madhu,Q4724667,Q301012
/wiki/Hemant_Pandey,Nayansukh,Q5711029,Q301012
