wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Keira_Knightley,,Q42581,Q466514
/wiki/Ralph_Fiennes,,Q28493,Q466514
/wiki/Hayley_Atwell,,Q234959,Q466514
/wiki/Charlotte_Rampling,,Q234679,Q466514
/wiki/Dominic_Cooper,,Q317761,Q466514
/wiki/Aidan_McArdle,The Right Honourable Richard Brinsley Sheridan,Q4275251,Q466514
/wiki/Simon_McBurney,The Right Honourable Charles James Fox,Q705602,Q466514
"/wiki/Calvin_Dean_(II)"" class=""mw-redirect",Devonshire House Servant,,Q466514
/wiki/Richard_McCabe,Sir James Hare,Q3934844,Q466514
/wiki/Bruce_Mackinnon,actor playing Sir Peter Teazle in The School for Scandal,Q4977932,Q466514
/wiki/Alistair_Petrie,Heaton,Q4727316,Q466514
/wiki/Georgia_King,actress playing Lady Teazle in The School for Scandal,Q1060908,Q466514
/wiki/Camilla_Arfwedson,Lady Charlotte,Q5026562,Q466514
