wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Anny_Ondra,Alice White,Q62618,Q916078
/wiki/Sara_Allgood,Mrs. White,Q238070,Q916078
/wiki/Charles_Paton,Mr. White,Q5081525,Q916078
/wiki/John_Longden,Detective Frank Webber,Q2748881,Q916078
/wiki/Donald_Calthrop,Tracy,Q3035998,Q916078
/wiki/Cyril_Ritchard,Mr. Crewe,Q3699925,Q916078
/wiki/Harvey_Braban,the Chief Inspector (sound version),Q5677058,Q916078
/wiki/Joan_Barry_(British_actress),Alice White (voice),Q275483,Q916078
/wiki/Johnny_Butt,Sergeant,Q6266413,Q916078
/wiki/Phyllis_Konstam,gossiping neighbour,Q2089213,Q916078
/wiki/Sam_Livesey,the Chief Inspector (silent version),Q7407801,Q916078
/wiki/Phyllis_Monkman,gossip woman,Q21592536,Q916078
/wiki/Percy_Parsons,crook,Q7167515,Q916078
