wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Charles_Aznavour,Edward Saroyan,Q1785,Q626304
/wiki/Christopher_Plummer,David,Q190523,Q626304
/wiki/David_Alpay,Raffi,Q3017373,Q626304
/wiki/Arsin%C3%A9e_Khanjian,Ani,Q465998,Q626304
/wiki/Eric_Bogosian,Rouben,Q352708,Q626304
/wiki/Marie-Jos%C3%A9e_Croze,Celia,Q239341,Q626304
/wiki/Brent_Carver,Philip,Q4961333,Q626304
/wiki/Bruce_Greenwood,Martin Harcourt,Q342788,Q626304
/wiki/Elias_Koteas,Ali,Q379808,Q626304
/wiki/Simon_Abkarian,"Arshile Gorky
",Q1255329,Q626304
/wiki/Garen_Boyajian,young Arshile Gorky,Q5522768,Q626304
