wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Kevin_Bacon,Ari,Q3454165,Q490047
/wiki/Kyra_Sedgwick,Sam,Q229572,Q490047
/wiki/Bruce_Payne,Liam,Q327574,Q490047
/wiki/Kristin_Dattilo,Pia,Q448416,Q490047
/wiki/Deborah_Falconer,Rivkah,Q3020857,Q490047
/wiki/Raymond_O%27Connor,Fireman,Q2264324,Q490047
/wiki/Byrne_Piven,Rabbi Lichtenstein,Q5004260,Q490047
/wiki/Mickey_Jones,Wisconsin Del,Q346965,Q490047
"/wiki/Petra_Verkaik"" class=""mw-redirect",Basia,,Q490047
/wiki/Clifford_David,Advisor,Q1923206,Q490047
/wiki/Tom_Adams_(actor),Calico Jack (uncredited),Q11296399,Q490047
