wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Claudia_Cardinale,Jill McBain,Q107006,Q168154
/wiki/Henry_Fonda,Frank,Q19155,Q168154
/wiki/Jason_Robards,"Manuel ""Cheyenne"" Gutiérrez",Q296630,Q168154
/wiki/Charles_Bronson,"""Harmonica""",Q36105,Q168154
/wiki/Gabriele_Ferzetti,Mr. Morton,Q555379,Q168154
/wiki/Paolo_Stoppa,Sam,Q1056349,Q168154
/wiki/Keenan_Wynn,the Sheriff of Flagstone,Q946859,Q168154
/wiki/Frank_Wolff_(actor),Brett McBain,Q1348564,Q168154
/wiki/Lionel_Stander,the barman,Q589753,Q168154
/wiki/Woody_Strode,Stony,Q609860,Q168154
/wiki/Jack_Elam,Snaky,Q500155,Q168154
/wiki/Al_Mulock,Knuckles,Q2032377,Q168154
/wiki/Benito_Stefanelli,Frank's Lieutenant,Q817356,Q168154
/wiki/Aldo_Sambrell,Cheyenne's Lieutenant,Q955798,Q168154
