wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Cuba_Gooding_Jr.,Liam Case,Q136209,Q785285
/wiki/Ray_Liotta,Detective Terry Subcott,Q211280,Q785285
/wiki/Kim_Coates,Skinner McGraw,Q1258012,Q785285
/wiki/Norman_Reedus,Swain,Q503545,Q785285
/wiki/Jean_Smart,Melanie McQueen,Q239069,Q785285
/wiki/Christa_Campbell,Kayla McQueen,Q452344,Q785285
/wiki/Ben_Cross,Cosmo Jackson,Q708256,Q785285
/wiki/Tommy_Flanagan_(actor),Derek,Q134133,Q785285
/wiki/Sammi_Hanratty,Marley Singer,Q444450,Q785285
/wiki/Todd_Jensen,Detective Wallace MacTee,Q7812462,Q785285
